R,G,B
121.57763430575483,111.71353419416548,110.19647696476964
121.52813645783516,111.77403156384506,110.32376853180297
121.67280408098199,111.82902917264467,110.29244380679101
121.60282161645146,111.84887613582018,110.38227323449705
121.71313566076837,111.89287422285987,110.34648493543759
121.5804240395345,111.83452893352462,110.37549816674637
121.65239917105053,111.83086242627132,110.30703012912483
121.61461820500558,111.86258568468038,110.4261119081779
121.72812051649929,111.88673680854455,110.38036027419098
121.67806472182369,111.9022796110314,110.47505180934162
121.72564960943727,111.88705563526223,110.37342579308147
121.63231308783676,111.83978957436634,110.4030766778256
121.67790530846484,111.81643551729636,110.30296508847441
121.6058504702694,111.83660130718954,110.40985174557628
121.78558903236092,111.94253148413837,110.44093735054997
121.75187310696636,111.97592858281524,110.53020883150008
121.83484776024231,111.9689143950263,110.47592858281524
121.75824964131995,111.96046548700781,110.53857803283915
121.75434401402838,111.90124342419895,110.39263510282161
121.66148573250439,111.88163558106169,110.45416865933365
121.85230352303523,111.99051490514906,110.48270365056592
121.77514745735692,111.99266698549339,110.5634465168181
121.92555396142197,112.05547584887614,110.55268611509645
121.90698230511717,112.12681332695679,110.6979116849992
121.83628248047187,112.0040650406504,110.50199266698549
121.77068388330942,112.00167384026781,110.56958393113342
121.89725809022796,112.06320739677984,110.58177905308465
121.86019448429778,112.08656145384984,110.66921728040809
121.926510441575,112.06368563685636,110.58448908018492
121.86059301769488,112.05842499601466,110.64729794356766
121.86896221903396,111.97999362346565,110.48318189064244
121.77594452415113,111.98087039693927,110.56336681013869
121.84313725490196,111.9789574366332,110.48318189064244
121.83030447951538,112.03809979276264,110.62458153993305
121.92850310856049,112.05810616929699,110.56806950422445
121.86856368563686,112.06934481109516,110.66499282639886
121.92802486848397,112.04535310058984,110.55611350231149
121.77474892395983,111.98095010361868,110.55683086242627
121.81595727721984,111.94524151123863,110.45711780647218
121.83229714650088,112.0439980870397,110.62179180615335
121.97489239598278,112.08735852064403,110.61884265901483
121.91838036027418,112.11740793878528,110.71385302088315
122.01610074924278,112.13534194165472,110.65901482544237
121.84265901482544,112.04790371433126,110.63032042085126
121.90275785110792,112.04264307348956,110.5565120357086
121.89996811732823,112.11326319145545,110.710027100271
121.99585525267017,112.10919815080504,110.65088474414156
121.92069185397736,112.09915510919815,110.70994739359158
122.02112227004623,112.09054678782081,110.64036346245815
121.83516658695999,111.98684839789574,110.60314044316914
121.89590307667783,111.96955204846167,110.51386896221904
121.86091184441256,112.00286944045911,110.63478399489877
122.015383389128,112.07285190498963,110.61971943248844
121.92794516180456,112.07715606567831,110.69233221743983
122.05029491471386,112.10505340347521,110.66371751952813
121.90331579786385,112.0484616610872,110.67344173441734
121.89590307667783,111.96724055475849,110.51801370954885
121.76877092300334,111.92627132153675,110.53698389925076
121.97114618205005,112.03020883150008,110.58528614697912
121.89988841064881,112.04854136776662,110.66690578670493
121.98270365056592,112.06065678303843,110.61103140443169
121.91766300015941,112.07412721186036,110.69097720388969
121.91415590626495,112.00095648015304,110.53849832615973
121.79419735373824,111.97935597003028,110.5804240395345
121.95512513948668,112.04694723417822,110.58998884106488
121.8663318986131,112.02239757691694,110.65439183803603
121.98373983739837,112.01825282958713,110.58225729316116
121.87589670014347,111.98979754503428,110.63191455443966
121.85405706998246,111.8780487804878,110.44755300494181
121.79340028694405,111.88418619480312,110.51729634943408
121.92268452096286,111.91726446676232,110.49992029332059
121.89566395663957,111.98198629045115,110.62027737924438
122.00996333492746,112.00478240076518,110.56838833094213
121.9123226526383,112.00661565439184,110.63805196875498
121.95416865933365,111.93727084329667,110.50510122748287
121.83851426749561,111.90817790530846,110.54654870078113
121.86983899250757,111.87669376693766,110.44396620436792
121.87613582018173,111.96564642117009,110.61669057867049
122.00422445400925,111.99258727881397,110.55962059620596
121.94723417822414,112.01833253626654,110.66100749242787
122.02096285668739,112.01323130878367,110.59190180137095
121.84752112227005,111.94197353738244,110.56655507731548
121.91901801370955,111.93878527020564,110.50773154790372
121.88633827514745,111.97154471544715,110.61963972580902
121.9042722780169,111.91543121313566,110.49697114618205
121.81962378447314,111.87462139327276,110.52717997768212
121.87637494021999,111.84528933524629,110.43256814921091
121.73409851745576,111.76199585525266,110.42698868165152
121.7733939104097,111.7209469153515,110.29730591423561
121.75051809341623,111.76861150964451,110.41168499920293
121.84768053562888,111.79842180774749,110.35413677666189
121.79116849992029,111.82281205164993,110.47003028853818
121.88609915510919,111.83779690738083,110.40395345129922
121.71552686115096,111.75067750677506,110.38753387533875
121.8227323449705,111.75067750677506,110.32727562569744
121.7128168340507,111.73362027737925,110.37374461979914
121.84401402837558,111.78742228598756,110.37414315319624
121.80742866252191,111.81292842340189,110.45058185875976
121.90825761198788,111.83492746692173,110.4095329188586
121.82902917264467,111.83014506615655,110.48047186354216
121.86505659174239,111.79308146022636,110.37494021999044
121.76502470907062,111.77610393750996,110.42953929539296
121.90618523832298,111.83030447951538,110.42459748126893
121.78375577873426,111.75585844093735,110.43766937669376
121.84951378925554,111.72971465008767,110.3295871194006
121.73234497050854,111.68276741590945,110.33628248047187
121.74685158616292,111.59437270843297,110.17965885541209
121.66865933365216,111.57412721186036,110.23441734417344
121.79300175354695,111.62753068707157,110.20843296668261
121.7354535310059,111.64100111589352,110.28670492587278
121.82520325203252,111.65678303841862,110.23322174398214
121.75107604017217,111.67065200063766,110.31205164992826
121.74430097242148,111.57627929220469,110.14187788936712
121.63374780806632,111.54001275306871,110.1873904033158
121.68555714968915,111.52271640363462,110.08807588075881
121.6647537063606,111.56424358361231,110.20843296668261
121.74884425314842,111.5718954248366,110.1441893830703
121.70819384664435,111.61079228439343,110.24669217280407
121.7160848079069,111.55324406185238,110.11477761836441
121.61868324565599,111.54112864658059,110.17224613422604
121.66889845369042,111.51378925553962,110.06886657101865
121.68300653594771,111.60856049736968,110.24454009245974
121.71552686115096,111.55547584887614,110.13087836760721
121.63550135501355,111.52431053722302,110.18109357564164
121.67766618842658,111.4697114618205,110.04909931452255
121.47831978319783,111.34034752112227,109.9765662362506
121.56567830384186,111.30814602263669,109.87637494021999
121.56065678303843,111.37103459269886,110.02311493703172
121.64713853020884,111.37892555396142,109.93272756256974
121.57412721186036,111.38960624900366,110.03052765821776
121.66929698708752,111.41567033317392,109.97122588872948
121.46476964769647,111.28774111270525,109.91383707954726
121.56496094372709,111.29515383389128,109.87039693926351
121.50294914713854,111.30264626175673,109.94141559062649
121.62434241989479,111.33947074764865,109.90180137095489
121.56743185078909,111.36601307189542,109.99210903873744
121.65606567830385,111.36665072533079,109.94229236410011
121.5464689941017,111.33795632073968,109.9802327435039
121.57882990594612,111.29977682129763,109.84401402837558
121.47321855571496,111.28168340506934,109.900685477443
121.65335565120357,111.38928742228599,109.93280726924917
121.61158935118763,111.41216323927945,110.04017216642755
121.67989797545034,111.41710505340347,109.97712418300654
121.54431691375737,111.35310058982942,109.9959349593496
121.53738243264786,111.24103299856527,109.80312450183325
121.4022796110314,111.17878208193846,109.79866092778575
121.59509006854775,111.25832934799936,109.81117487645464
121.4902757851108,111.24780806631595,109.87621552686115
121.60577076358999,111.26056113502311,109.81452255699027
121.54001275306871,111.27331420373027,109.89893193049578
121.55364259524949,111.20915032679738,109.7560975609756
121.42451777458952,111.1748764546469,109.79626972740316
121.53538976566236,111.20086083213774,109.7491630798661
121.49649290610553,111.23441734417344,109.85310058982942
121.62673362027738,111.27897337796908,109.82743503905627
121.55244699505819,111.28933524629365,109.91056910569105
121.56408417025347,111.22756256974334,109.78813964610234
121.47074764865296,111.2148892077156,109.83381157340985
121.56894627769807,111.23186673043202,109.77953132472501
121.5270205643233,111.28096604495457,109.89829427706042
121.61103140443169,111.30439980870396,109.8331739199745
121.55021520803443,111.31779053084648,109.93607524310538
121.59469153515064,111.30559540889527,109.84497050852862
121.47465327594452,111.2827195919018,109.88673680854455
121.50223178702375,111.22038896859557,109.75601785429619
121.52160051012275,111.30145066156544,109.9131994261119
121.58727881396462,111.26526382910887,109.81723258409055
121.53411445879165,111.26932886975929,109.90116371751952
121.61398055157022,111.27283596365375,109.8161963972581
121.45895106009884,111.19528136457835,109.81810935756417
121.49952175992348,111.16124661246613,109.70907062011797
121.48740634465169,111.22796110314044,109.84640522875817
121.60529252351347,111.26781444285031,109.82265263829109
121.52295552367288,111.25944524151124,109.89558424996015
121.62402359317711,111.2883787661406,109.84680376215528
121.40028694404592,111.1704128805994,109.77841543121313
121.44890801849195,111.14992826398853,109.68452096285668
121.41439502630321,111.17216642754663,109.78678463255221
121.54798342101068,111.23513470428821,109.77969073808386
121.49266698549339,111.2520325203252,109.87262872628726
121.61166905786705,111.30439980870396,109.8501514426909
121.47345767575322,111.25665550773155,109.86920133907222
121.54726606089591,111.25306870715767,109.79690738083852
121.45377012593656,111.25338753387534,109.86840427227801
121.61071257771401,111.33373186673043,109.87892555396142
121.53196237844732,111.35620915032679,109.97218236888251
121.6119081779053,111.37023752590467,109.92284393432169
121.47855890323609,111.30392156862744,109.91264147935597
121.44595887135343,111.19209309740157,109.73154790371433
121.3651362984218,111.18236888251235,109.79029172644668
121.50597800095647,111.23170731707317,109.77929220468675
121.40036665072533,111.21664275466284,109.82647855890323
121.49051490514906,111.2285987565758,109.77602423083054
121.47114618205005,111.27817631117487,109.89964929061055
121.4398214570381,111.18595568308625,109.73234497050854
121.35644827036505,111.18189064243583,109.80543599553643
121.45345129921887,111.20580264626176,109.7495616132632
121.4131994261119,111.25147457356927,109.85278176311175
121.48597162442212,111.24581539933047,109.7871831659493
121.4442850310856,111.27873425793082,109.89677985015145
121.45010361868324,111.2180774748924,109.7572931611669
121.35437589670015,111.20787501992668,109.81468197034911
121.42069185397736,111.20460704607046,109.73441734417344
121.46795791487327,111.3190658377172,109.93703172325841
121.59413358839471,111.37007811254583,109.93224932249322
121.51442690897497,111.38506296827674,110.01267336202774
121.60521281683405,111.40761995855253,109.95966842021362
121.46747967479675,111.36497688506297,109.97760242308306
121.49043519846963,111.32767415909453,109.87310696636378
121.48445719751315,111.39151920930973,110.01705722939582
121.53809979276264,111.36999840586641,109.92666985493385
121.43193049577555,111.34226048142834,109.96532759445242
121.52917264466763,111.35190498963813,109.9091343854615
121.34337637494022,111.26111908177906,109.8925553961422
121.42172804080982,111.23983739837398,109.79499442053245
121.40570699824646,111.32265263829109,109.96054519368722
121.51458632233381,111.35214410967639,109.913597959509
121.43440140283755,111.36417981826877,109.99625378606727
121.52965088474414,111.37629523354057,109.9390243902439
121.3469631755141,111.29355970030288,109.92356129443647
121.4204527339391,111.28407460545193,109.83516658695999
121.32002231787024,111.28407460545193,109.90897497210267
121.49673202614379,111.37709230033477,109.9296987087518
121.44611828471226,111.40642435836124,110.04065040650407
121.51610074924278,111.41399649290611,109.98063127690101
121.38394707476486,111.37501992666985,110.00350709389447
121.39725809022796,111.3243264785589,109.8630639247569
121.32719591901801,111.33452893352462,109.95632073967799
121.49728997289972,111.43424198947872,109.97871831659494
121.4163876932887,111.44173441734418,110.06304798342101
121.50892714809501,111.47305914235613,110.03260003188267
121.39128008927148,111.41654710664754,110.06001912960306
121.35047026940858,111.2940379403794,109.85405706998246
121.24732982623944,111.27427068388332,109.90761995855253
121.35748445719751,111.30966044954567,109.86720867208672
121.32799298581222,111.34760082894947,109.98764546468995
121.42061214729794,111.36354216483342,109.92268452096286
