R,G,B
162.17137212939338,151.1601777924109,148.78047575932175
162.0063379702033,151.10815704996295,148.79463330315252
162.10000823113015,151.13556671330974,148.74565807885423
161.990122643839,151.10988558729113,148.80953164869535
162.06173347600625,151.0721046999753,148.70302082475925
161.8986747880484,151.0276565972508,148.7438472302247
162.0155568359536,151.03070211540043,148.70178615523912
161.9911103794551,151.00781957362747,148.7541361428924
162.05539550580295,150.94336982467692,148.6227673059511
161.84599555518972,150.81208329903697,148.56877109227096
161.8145526380772,150.7092764836612,148.3924602847971
161.78829533294922,150.7689521771339,148.53675199604905
161.97645896781628,150.83595357642605,148.53617581693968
161.92131039591737,150.86640875792247,148.6440859329986
161.86040003292453,150.77315005350235,148.48003950942464
161.7319944028315,150.70474936208743,148.49098691250308
161.8028644332867,150.6652399374434,148.39188410568772
161.84541937608034,150.7797349576097,148.57906000493867
161.94921392707218,150.80533377232695,148.53773973166517
161.84871182813401,150.8008889620545,148.6239196641699
161.91159766235904,150.76985760144868,148.50794304057948
161.661288994979,150.63651329327516,148.45756852415838
161.7617910939172,150.65544489258374,148.3993744341098
161.86533871100502,150.8192443822537,148.65717342991192
161.84393777265618,150.73956704255494,148.49954728784263
161.7570170384394,150.75594699152194,148.59642768952176
161.83776442505555,150.7529014733723,148.5235821878344
161.6286937196477,150.6375833401926,148.48464894229977
161.66787389908635,150.5984854720553,148.39476500123467
161.65207012922875,150.62523664499136,148.4959255905836
161.621779570335,150.49806568441846,148.302823277636
161.63009301177053,150.55675364227508,148.43081735122232
161.68384229154663,150.4890114412709,148.2911350728455
161.51600954811096,150.41649518478886,148.30726808790848
161.80434603671085,150.59255905835872,148.39394188822126
161.91398469009795,150.7554531237139,148.63453782204297
162.08346365956046,150.84048069799982,148.65898427854145
162.08371059346447,150.9269075644086,148.819079759651
162.05605399621368,150.81463494937856,148.63610173676847
161.9581035476171,150.79125853979752,148.68252531072517
162.177792410898,150.9273191209153,148.76607128158696
162.10881554037368,150.95571651987817,148.88196559387603
162.24997942217468,151.0190139106099,148.8374351798502
162.17194830850275,151.0432134332044,148.93456251543336
162.13326199687216,150.9707794880237,148.80162976376656
162.14445633385463,151.06510823936125,148.96114906576673
162.38077208000658,151.23170631327682,149.06724833319615
162.35723104782286,151.27952917935633,149.19046835130465
