R,G,B
127.28698914917351,122.51647905891897,132.67903863705507
127.30128790183551,122.48504208498125,132.5402089037623
127.24003650745361,122.49751546496299,132.6244802758341
127.29459486867458,122.48331812189433,132.5483216712301
127.25190142987526,122.51323395193185,132.64384950816347
127.4004664841294,122.5995335158706,132.66808640097352
127.3836324916337,122.6611905486259,132.81411621539397
127.50076057195011,122.71351789879323,132.778521448129
127.44214582699523,122.74089848899706,132.89281005983165
127.57042896257985,122.80204847378562,132.89706926275227
127.47733495588683,122.78866240746375,132.94402190447215
127.49011256464861,122.77436365480175,132.82516986106884
127.35574485346314,122.73836324916337,132.87749721123618
127.535746881655,122.84180103437785,132.91704695264173
127.58655308792211,122.9423993509786,133.08802352702565
127.63725788459588,122.95588682689383,133.04046242774567
127.52945948686745,122.9449345908123,133.11489706926275
127.6180914714532,123.0,133.10546597708142
127.61951120576006,123.05557245715444,133.22279687658454
127.62235067437379,122.98833789676503,133.1092181320353
127.3840381300071,122.7924145624176,132.9648108711084
127.34164891998783,122.63796775174931,132.71970388398742
127.31041476523679,122.67254842308083,132.85478146232634
127.4557347125038,122.74252104249062,132.85701247338
127.35189128891594,122.73035189128892,132.91907514450867
127.46374607037826,122.75935503498631,132.87110840685529
127.40472568704999,122.76848189838759,132.9652165094818
127.47317716255958,122.80306256971909,132.90132846567286
127.43372883074738,122.82587972822229,133.01186492242167
127.46303620322483,122.83602068755704,132.938140148058
127.33363756211338,122.8028597505324,132.98904776391848
127.49295203326234,122.90893418517392,133.03417503295813
127.50258594463037,123.0145015718487,133.20778825676908
127.61728019470642,123.07524591826387,133.19937126052125
127.6575398032654,123.20190650035494,133.4109116722442
127.79119764729744,123.28019470641922,133.4339316499341
127.63766352296928,123.23527025656627,133.46009532501773
127.70469526417199,123.25484230808235,133.3936720413751
127.5610992799919,123.18943312037318,133.3882973329277
127.64506642328364,123.24277456647398,133.36091674272387
127.67772031234155,123.37034783490517,133.5916235675895
127.8194909238414,123.44386979008215,133.58929114694251
127.77983977284251,123.51090153128486,133.73278572152927
127.87658452489606,123.56008518405841,133.71615454822026
127.84240949193794,123.59689686644357,133.82851637764932
127.86441537369436,123.58614744954873,133.747591522158
127.71686441537369,123.53331305141467,133.7431295000507
127.67011459284048,123.37217320758543,133.5272284758138
127.59081229084272,123.3223810972518,133.53179190751445
127.74779434134469,123.41730047662509,133.5811783794747
127.65044113173106,123.4168948382517,133.65824967041883
127.8049893519927,123.49548727309603,133.67812595071493
127.71615454822026,123.46891795963899,133.7117939357063
127.81249366190042,123.51130716965825,133.68126964810872
127.79129905689078,123.57813609167427,133.84433627421154
127.80367102727918,123.54649629854984,133.72741101308185
127.6426325930433,123.509481796978,133.74241963289728
127.8335868573167,123.63604096947572,133.81147956596695
127.86188013386067,123.74110130818376,134.0108508264882
127.93753169049792,123.79545685021803,133.9727208193895
127.90964405232735,123.84697292363857,134.1118547814623
127.9995943616266,123.91481594158807,134.0953250177467
127.97170672345604,123.96734611094209,134.21600243383023
128.04411317310618,123.98488997059121,134.1793935706318
127.93601054659771,123.9897576310719,134.24591826386776
127.95720515160734,123.96917148362235,134.13832268532605
127.9984788560998,124.09958422066728,134.36193083865734
128.1513031132745,124.21123618294291,134.3900212960146
128.08650238312543,124.25149579150188,134.5088733394179
128.22989554811886,124.32562620423892,134.51171280803163
128.18588378460603,124.37247743636549,134.635838150289
128.26021701652977,124.41395396004462,134.60064902139743
128.21813203529055,124.4497515464963,134.73400263664942
128.25250988743534,124.44944731771625,134.66027786228577
128.10201805090762,124.3716661596187,134.63350572964202
128.1743230909644,124.35189128891594,134.55785417300476
128.13041273704494,124.36416184971098,134.65064395091775
128.24723658858127,124.39580164283541,134.62660987729438
128.22928709055876,124.46364466078491,134.78257783186288
128.2878004259203,124.45614035087719,134.69100496907006
128.2075854375824,124.45705303721732,134.76949599432106
128.290335665754,124.48808437278167,134.7294392049488
128.1799006185985,124.4783490518203,134.77963695365582
128.24155765135382,124.48899705912179,134.72102220870093
128.2707636142379,124.59608558969678,134.90345806713316
128.41293986411114,124.6838048879424,134.9294189230301
128.3614237906906,124.71696582496705,135.03022005881758
128.47337998174626,124.79190751445087,135.04188216205253
128.44305851333536,124.85934489402698,135.18628942297943
128.54629347936316,124.90213974241964,135.15890883277558
128.42865835108,124.90802149883379,135.21478551871007
128.45289524389008,124.87557042896258,135.11743230909644
128.47135178987932,124.99016326944529,135.30645979109624
128.68066119054862,125.11814217624988,135.38200993814016
128.62306054152722,125.17270053747085,135.52134671939965
128.72670114592842,125.21650948179698,135.49315485244904
128.70946151505933,125.29226244802759,135.64993408376432
128.8053949903661,125.34387993104147,135.63056485143494
128.74596896866444,125.35341243281614,135.71493763310008
128.75012676199168,125.33404320048676,135.60237298448433
128.63806916134266,125.30534428556942,135.65429469627827
128.79018355136395,125.42064699320555,135.6836020687557
128.83054456951626,125.53990467498225,135.90731163168036
128.81979515262142,125.45674880843728,135.7431295000507
128.65703275529864,125.32420646993205,135.69769800223102
128.7139235371666,125.28506236689991,135.56424297738567
128.64597910962377,125.28577223405334,135.66240746374606
128.67447520535444,125.26183957002333,135.55754994422472
128.564344386979,125.21772639691714,135.58127978906805
128.56018659365176,125.14075651556637,135.4095933475307
128.61667173714633,125.26153534124329,135.62285772234054
128.78207078389616,125.34986309704898,135.6669708954467
128.7021600243383,125.35848291248352,135.73278572152927
128.79211033363757,125.3654801744245,135.6840077071291
128.73410404624278,125.39296217422168,135.77740594260217
128.75357468816551,125.35402089037623,135.64821012067742
128.67772031234153,125.35199269850928,135.70672345603893
128.75134367711186,125.3575702261434,135.64932562620425
128.65936517594565,125.37085488287192,135.70418821620524
128.81999797180814,125.4822026163675,135.76320859953353
128.7680762600142,125.51049589291146,135.8602575803671
128.86188013386067,125.51282831355846,135.800121691512
128.82476422269548,125.564344386979,135.91664131426833
128.88337896765034,125.57195010648007,135.84159821519117
128.79484839265794,125.55988236487171,135.89301287901836
128.8600547611804,125.57894736842105,135.83662914511712
128.76706216408073,125.55075550147043,135.8873339417909
128.88743535138426,125.59922928709057,135.86674779434134
128.8894635432512,125.69293175134368,136.02930737247743
128.94949802251293,125.68197951526214,135.93225839164384
128.88419024439713,125.69952337491127,136.0247439407768
129.00527329885406,125.76462833384038,136.01703681168237
128.91866950613527,125.74170976574383,136.07970794037115
128.83206571341648,125.5854375823953,135.8128993002738
128.64739884393063,125.37551972416591,135.68045837136194
128.60409694757124,125.21843626407058,135.44285569414868
128.5788459588277,125.24338302403407,135.5438596491228
128.71412635635332,125.27360308285164,135.5067437379576
128.62711692526113,125.23263360713923,135.53625392962175
128.68248656322888,125.19886421255451,135.39600446202212
128.63299868167528,125.18740492850624,135.48210120677416
128.68461616468917,125.16164689179597,135.38008315586654
128.58574181117532,125.11885204340331,135.40908629956394
128.58756718385558,125.03255247946456,135.22269546699118
128.46658553899198,124.9694757124024,135.2327350167326
128.6007504309908,125.04533008822635,135.23456038941285
128.61788865226652,125.11428861170266,135.3805902038333
128.7224419430078,125.15110029408783,135.3324206469932
128.65946658553898,125.1517087516479,135.40715951729032
128.7373491532299,125.15708346009532,135.32440928911876
128.6554102018051,125.16489199878309,135.39357063178176
128.69323598012372,125.11834499543657,135.25697190954264
128.61586046039955,125.10566879626813,135.34225737754792
128.63867761890276,125.08092485549133,135.2299969577122
128.676097758848,125.16357367406957,135.38647196024743
128.77497211236184,125.20271777710171,135.37136193083865
128.7112868877396,125.22918568096541,135.4597910962377
128.79292161038435,125.24287597606734,135.38860156170773
128.72761383226853,125.26346212351689,135.48128993002737
128.82415576513537,125.27968765845249,135.4318020484738
128.69708954467092,125.24389007200081,135.45259101511002
128.66605820910658,125.10009126863402,135.2385153635534
128.48544772335464,124.9611601257479,135.1420748402799
128.54527938342966,124.87009431092181,135.00030422878004
128.4520839671433,124.81391339620728,135.01034377852145
128.53027076361423,124.79586248859142,134.9193793732887
128.46739681573877,124.78764831153028,134.98691816245818
128.52124530980632,124.73349558868269,134.87151404522868
128.38758746577426,124.6590609471656,134.8335868573167
128.41233140655106,124.60500963391137,134.69850927897778
128.28709055876686,124.56424297738566,134.73055471047562
128.37795355440625,124.56201196633201,134.64831153027077
128.3885001521144,124.61484636446608,134.7962681269648
128.4439711996755,124.61799006185986,134.7183855592739
128.42166108913904,124.6443565561302,134.82263462123518
128.535746881655,124.69769800223101,134.79008214177063
128.4646587567184,124.73592941892304,134.9008214177061
128.46709258695873,124.6652469323598,134.74099989859042
128.40736233647704,124.66646384747997,134.8299361119562
128.40107494168947,124.60419835716459,134.66595679951322
128.40999898590405,124.6855288510293,134.83409390528345
128.54416387790286,124.74890984687151,134.8301389311429
128.46496298549843,124.75661697596593,134.89706926275227
128.60267721326437,124.81279789068046,134.89788053949903
128.57722340533414,124.86421255450766,135.03001723963087
128.62782679241457,124.87090558766859,134.9511205760065
128.5521752357773,124.87486056180914,135.02697495183045
128.5848291248352,124.84027989047765,134.91988642125546
128.3420545583612,124.64658756718386,134.79129905689078
128.3944833181219,124.55105973025049,134.63421559679546
128.28729337795355,124.46749822533212,134.60886319845858
128.3467193996552,124.4292668086401,134.50349863097048
128.33465165804685,124.49173511814217,134.63867761890276
128.37257884595883,124.44427542845553,134.51211844640503
128.2829327654396,124.3942804989352,134.57336984078694
128.35807727411014,124.40016225534936,134.4990366088632
