R,G,B
153.38182089998506,138.06166841082373,140.73852593810733
153.09949170279563,137.92106443414562,140.6567498878756
153.1430707131111,137.8774106742413,140.53587980266107
153.11279712961579,137.94490955299747,140.6926296905367
153.29212139333234,138.06637763492301,140.72066078636567
153.197936911347,138.0595006727463,140.80886530124084
153.21617581103303,137.99588877261175,140.6736432949619
152.94304081327553,137.78950515772163,140.55867842726866
152.90304978322618,137.62931678875765,140.3274779488713
152.89011810435042,137.6535356555539,140.42928688892212
153.05232471221407,137.7225295260876,140.41590671251308
152.9602332187173,137.7038421288683,140.4769771266258
153.08312154283152,137.72260427567647,140.42973538645538
153.01397817312005,137.69875915682465,140.470772910749
153.09291373897443,137.68455673493796,140.3540888025116
153.00710121094335,137.7097473463896,140.46935266856033
153.15002242487665,137.77066826132457,140.4677829271939
153.17334429660636,137.85947077291075,140.63320376737929
153.27896546568994,137.8845866347735,140.59545522499627
153.0686948721782,137.76737927941397,140.56450889520107
153.07310509792197,137.72514576169831,140.41007624458067
153.1048736731948,137.83278516968156,140.619375093437
153.29698011660935,137.92270892510092,140.6400059799671
153.3070713111078,138.01390342353116,140.79271939004335
153.42644640454478,138.04911047989236,140.75900732545972
153.24368365973987,137.95933622365078,140.74525340110628
153.24600089699507,137.88481088354015,140.57699207654358
153.27769472267903,137.99985050082225,140.77769472267903
153.40043354761548,138.04716699058156,140.76072656600388
153.3698609657647,138.09433398116312,140.87457018986396
153.43907908506503,138.10644341456123,140.8192554940948
153.19173269547017,137.9976827627448,140.79055165196593
153.15996412019734,137.86201225893257,140.57878606667663
153.19547017491405,137.92255942592317,140.74502915233967
153.28815966512184,137.90065779638212,140.6508446703543
153.1483031843325,137.87927941396322,140.71811930034386
153.19285393930335,137.8510988189565,140.6117506353715
153.06465839437882,137.78315144266708,140.6210195843923
153.15831962924204,137.7984751083869,140.54283151442667
153.2051128718792,137.93773359246524,140.77560173419047
153.3247869636717,137.9760053819704,140.73493795784123
153.22992973538646,137.98108835401405,140.84040962774705
153.28083420541188,137.94715204066378,140.71998804006577
153.14882643145464,137.89490207803857,140.7347137090746
153.16228135745254,137.82762744804904,140.57773957243236
153.2084018537898,137.95328150695173,140.80296008371954
153.28315144266708,137.96359695021678,140.74039467782927
153.25840932874868,138.0278815966512,140.87105695918672
153.38570787860667,138.0719838540888,140.83846613843625
153.1367917476454,137.93190312453282,140.7791149648677
153.07953356256542,137.81940499327254,140.60001494991778
153.19763791299147,137.98863806249065,140.8454178502018
153.289280908955,138.0361788010166,140.82695470174914
153.19733891463596,138.04492450291522,140.89557482433847
153.2636417999701,138.04081327552697,140.8274031992824
153.02220062789655,137.8691882194648,140.7304529825086
152.98011660935865,137.7067573628345,140.4999252504111
152.9940947824787,137.80086709523098,140.68851846314845
153.07871131708777,137.82949618777096,140.6380624906563
152.86343250112125,137.76737927941397,140.65854387800866
152.8474360891015,137.702197637913,140.52668560322917
152.69808641052475,137.63469875915683,140.51764090297505
152.74308566302886,137.58424278666467,140.3836148901181
152.682089998505,137.6325310210794,140.53206757362835
152.66295410375244,137.56189265959037,140.38540888025116
152.57205860367768,137.56473314396771,140.467110180894
152.66018836896396,137.57004036477798,140.3951263268052
152.44999252504113,137.4857975781133,140.37628943040812
152.40656301390342,137.3786814172522,140.17992226042756
152.4582897294065,137.5227238750187,140.40932874869188
152.57990731050978,137.57213335326657,140.38907161010616
152.62969053670204,137.68037075796084,140.57721632531022
152.74353416056212,137.70690686201226,140.54058902676036
152.54679324263716,137.62415906712513,140.51696815667515
152.5430557631933,137.56503214232322,140.39475257886082
152.58872776199732,137.70488862311257,140.62124383315893
152.69307818806996,137.71871729705487,140.56107041411272
152.5588279264464,137.70227238750186,140.60853640304978
152.58685902227538,137.6423979668112,140.4928240394678
152.42196142921213,137.49484227836746,140.41725220511287
152.47585588279264,137.41194498430258,140.26281955449244
152.47413664224848,137.49297353864554,140.44528330094184
152.59448348034087,137.5150994169532,140.38570787860667
152.5338615637614,137.52055613694125,140.4615039617282
152.57489908805502,137.47256690088204,140.3313649274929
152.3833158917626,137.37830766930782,140.31813425026164
152.41179548512483,137.339213634325,140.19905815518015
152.41598146210197,137.43504260726567,140.38720287038421
152.51465091941995,137.437883091643,140.313649274929
152.58274779488713,137.54387800867096,140.4984302586336
152.84825833457916,137.65929137389745,140.5135296755868
152.77238750186874,137.63866048736733,140.56241590671252
152.83547615488115,137.61915084467034,140.4701001644491
152.8783824188967,137.74689789206158,140.6817162505606
152.98235909702495,137.77403199282404,140.61698310659293
152.9329496187771,137.7975033637315,140.74114217371803
152.93848108835402,137.76087606518163,140.6166841082374
152.77104200926894,137.710719091045,140.63268052025714
152.91433697114667,137.73381671400807,140.59448348034087
152.95118851846314,137.87270145014202,140.83046793242636
153.06241590671252,137.94760053819704,140.8582747794887
153.05680968754672,138.04836298400357,141.02474211391836
153.09276423979668,138.0134549259979,140.91291672895798
152.87105695918672,137.87860666766332,140.87008521453131
152.8385408880251,137.74876663178352,140.68851846314845
152.87494393780835,137.83517715652565,140.86500224248766
152.94423680669757,137.8162655105397,140.76386604873673
152.7995216026312,137.77059351173568,140.7918971445657
152.7702197637913,137.69576917326955,140.66646733442965
152.55352070563612,137.58700852145313,140.63634325011213
152.62939153834654,137.59052175213037,140.55449245029152
152.63963223202273,137.68911645985946,140.73531170578562
152.6883689639707,137.65540439527584,140.61451637015998
152.63036328300194,137.6779040215279,140.7163253102108
152.68395873822695,137.62879354163553,140.57243235162207
152.52683510240695,137.549334728659,140.5703393631335
152.57833756914337,137.55187621468082,140.4812378531918
152.63851098818955,137.6738675437285,140.70728060995665
152.78688892211093,137.72873374196442,140.6758110330393
152.71722230527732,137.75325160711617,140.77597548213484
152.72873374196442,137.70795335625655,140.6610106144416
152.59074600089698,137.6696815667514,140.6748392883839
152.7163253102108,137.6906862012259,140.6269248019136
152.77896546568994,137.84990282553446,140.88974435640603
152.90118104350427,137.93534160562118,140.93451936014353
152.86305875317686,137.9733891463597,141.05628644042457
152.79279413963224,137.84795933622365,140.8474360891015
152.508521453132,137.6749140379728,140.76827627448048
152.41388847361338,137.4954402750785,140.5289280908955
152.2264912542981,137.41575721333533,140.5189863955748
152.10509792196143,137.25728808491553,140.2918971445657
151.89826580953806,137.18650022424876,140.30894005082973
151.9747346389595,137.16392584840784,140.20010464942442
151.8606667663328,137.1410524742114,140.24353416056212
151.975033637315,137.17050381222904,140.20862610255642
152.16444909553,137.38630587531767,140.4937210345343
152.4484227836747,137.53146957691732,140.58334579159813
152.35446255045596,137.51719240544176,140.6626551053969
152.35812528031096,137.43758409328748,140.4868440723576
