R,G,B
160.49061743341403,148.85855528652138,146.41434624697337
160.47457627118644,148.76049233252624,146.2484866828087
160.5399515738499,148.89003228410007,146.43654156577887
160.65254237288136,148.91071428571428,146.39406779661016
160.5328894269572,148.9049636803874,146.44370460048427
160.48254640839386,148.8025625504439,146.28894269572237
160.1843220338983,148.61289346246974,146.17070217917674
160.17917675544794,148.5591202582728,146.04126311541566
160.2687651331719,148.70157384987894,146.23890234059726
160.54227199354318,148.86057304277642,146.31749394673125
160.5639628732849,148.95006053268764,146.47881355932202
160.58454398708636,148.93654156577887,146.4045601291364
160.3405972558515,148.80205811138015,146.33454398708636
160.33767150928168,148.7278046811945,146.18512913640032
160.1543583535109,148.61793785310735,146.1564769975787
160.23234463276836,148.60270379338175,146.06729217110572
160.194209039548,148.58101291364002,146.1205609362389
160.34957627118644,148.6165254237288,146.0635593220339
160.32384987893462,148.6209644874899,146.14285714285714
160.23849878934624,148.47487893462468,145.9252421307506
160.07778450363196,148.4068805488297,145.9358353510896
160.10371267150927,148.3840799031477,145.83726795803068
160.16525423728814,148.52633171912834,146.04842615012106
160.33666263115416,148.5971549636804,146.03964891041161
160.40930185633576,148.72104519774012,146.22467715899919
160.46458837772397,148.6980427764326,146.12378934624698
160.25030266343825,148.6043179983858,146.11511299435028
160.29943502824858,148.58414043583534,146.01947134786118
160.38418079096044,148.7586763518967,146.2708837772397
160.56860371267152,148.85341000807102,146.28208232445522
160.53722760290557,148.92534301856335,146.42413236481033
160.6286319612591,148.93946731234865,146.3783292978208
160.50141242937852,148.88549233252624,146.40324858757063
160.60946327683615,148.9290758676352,146.3589588377724
160.50665859564165,148.94501614205004,146.43946731234865
160.6321630347054,149.01987489911218,146.43613801452784
160.66020984665053,149.11410411622276,146.60512510088782
160.69794188861985,149.09665052461662,146.52542372881356
160.49414850686037,148.97144874899112,146.5017150928168
160.38266747376917,148.784604519774,146.27411218724777
160.26715092816787,148.78077078288942,146.3494753833737
160.53046811945117,148.91666666666666,146.4286723163842
160.5398506860371,149.02058111380146,146.60300645682003
160.6205609362389,149.0348062953995,146.5536723163842
160.52986279257465,149.03934624697337,146.62661420500405
160.55296610169492,148.99909200968523,146.52169087974173
160.49606537530266,149.04237288135593,146.6178369652946
160.61410411622276,149.05730427764325,146.55165456012912
160.66293381759485,149.1879539951574,146.76805891848264
160.68341404358353,149.1630347054076,146.66989507667475
160.59846650524617,149.17574656981438,146.7633171912833
160.69209039548022,149.1912832929782,146.70742534301857
160.50797013720742,149.11057304277642,146.70328894269574
160.62207425343018,149.1568805488297,146.66858353510895
160.67655367231637,149.28551251008878,146.8684422921711
160.76805891848264,149.32374899112187,146.83605730427763
160.70318805488296,149.35169491525423,146.9427966101695
160.81941081517354,149.41000807102503,146.92836965294592
160.89285714285714,149.5614406779661,147.17645278450362
161.20792978208232,149.79126311541566,147.3684422921711
161.27895480225988,149.97397094430994,147.67796610169492
161.62762308313157,150.2519168684423,147.96337772397095
161.55841404358353,150.27703793381758,148.12762308313157
161.73153753026634,150.36450766747376,148.18381759483455
161.71993543179983,150.4136400322841,148.33030669895078
161.72800645682003,150.3450363196126,148.19219128329297
161.6993543179984,150.4007263922518,148.32334543987088
161.8245560936239,150.4302865213882,148.27512106537532
161.8363599677159,150.5475181598063,148.47841000807102
161.9892050040355,150.63922518159805,148.4897094430993
161.9379539951574,150.6727199354318,148.62257869249396
161.96236884584343,150.65365213882163,148.54388619854723
161.74576271186442,150.5608353510896,148.53520984665053
161.78359564164649,150.53006456820017,148.40950363196126
161.80538740920096,150.63740920096853,148.60532687651332
161.88993139628732,150.6649515738499,148.5449959644875
161.79207021791768,150.67090395480227,148.61773607748185
161.8925544794189,150.69814366424535,148.58575464083938
161.6817998385795,150.58706618240515,148.54701372074254
161.77098466505245,150.59574253430185,148.47477804681193
161.65829297820824,150.59513720742535,148.53793381759485
161.8160815173527,150.70792978208232,148.5884786117837
161.72649313962873,150.71933010492333,148.67070217917674
161.83111380145277,150.75060532687652,148.61158192090394
161.75968523002422,150.75766747376917,148.70076674737692
161.63075060532688,150.5770782889427,148.43633979015334
161.40445924132365,150.4078894269572,148.352602905569
161.46277239709443,150.37389023405973,148.25534705407586
161.35401533494755,150.352199354318,148.3160815173527
161.4750807102502,150.36793785310735,148.25050443906377
161.4094027441485,150.38498789346247,148.33605730427763
161.30296610169492,150.2084342211461,148.0677966101695
160.9520782889427,149.99626715092816,147.93906376109766
160.70560936238903,149.72588781275223,147.59281678773203
160.51694915254237,149.67261904761904,147.62197336561744
160.46307506053267,149.55155367231637,147.43472558514932
160.32778450363196,149.51553672316385,147.4866828087167
160.32526230831314,149.44652945924133,147.33091202582727
160.07405165456012,149.31164245359162,147.26553672316385
160.12953995157386,149.28218321226797,147.1653551251009
160.08010492332525,149.3125504439064,147.2730024213075
160.22861178369652,149.385593220339,147.27855125100888
160.114406779661,149.36622276029055,147.3363599677159
160.16525423728814,149.35734463276836,147.2523204196933
159.98597659402745,149.27653349475383,147.2633171912833
160.0036319612591,149.2088377723971,147.10885794995966
159.8344430992736,149.16142050040355,147.13226392251815
160.03389830508473,149.2548426150121,147.17150928167877
159.85835351089588,149.17826876513317,147.16888619854723
159.85250201775625,149.0517554479419,146.97659402744148
159.6955205811138,148.96569814366424,146.97417271993544
159.72558514931396,148.85552865213882,146.807001614205
159.57879338175948,148.80730427764325,146.8199152542373
159.68997175141243,148.80538740920096,146.76382163034705
159.75343018563356,148.92342615012106,146.9598466505246
159.7901533494754,148.8891242937853,146.84281678773203
159.6497175141243,148.8560330912026,146.88165859564165
159.63498789346247,148.76634382566587,146.7111581920904
159.4229217110573,148.65799031477,146.6549636803874
159.46408393866022,148.6076472962066,146.545601291364
159.50453995157386,148.7206416464891,146.76190476190476
159.56133979015334,148.71458837772397,146.66474979822436
159.45873688458434,148.68270782889428,146.69854721549638
159.60058514931396,148.71882566585955,146.6649515738499
159.431598062954,148.6302461662631,146.6234866828087
159.44441081517354,148.57869249394673,146.51150121065376
159.25474172719936,148.49273607748185,146.49757869249396
159.32011702986279,148.4862792574657,146.42705811138015
159.17342615012106,148.44027441485068,146.4600484261501
159.23385794995966,148.42725988700565,146.35119047619048
159.13458434221147,148.41031073446328,146.42080306698952
159.02512106537532,148.20006053268764,146.15395480225988
158.91545601291364,148.1456820016142,146.1752421307506
159.08434221146086,148.19521791767554,146.15193704600483
159.02522195318807,148.22033898305085,146.27522195318807
159.18845843422113,148.30316787732042,146.3000403551251
159.1655569007264,148.37641242937852,146.41838175948345
159.14033494753835,148.27663438256658,146.2639225181598
159.03430185633576,148.25554882970138,146.30437853107344
159.10361178369652,148.23638014527845,146.2132768361582
159.11511299435028,148.3249596448749,146.3870056497175
159.2016747376917,148.34281678773203,146.3365617433414
159.1089588377724,148.32697740112994,146.38589588377724
159.227602905569,148.36370056497177,146.34271589991928
159.02612994350284,148.262207425343,146.3110371267151
159.11935028248587,148.28974979822436,146.2447538337369
159.06860371267152,148.30205811138015,146.35179580306698
159.17534301856335,148.34493543179983,146.31093623890234
159.08071025020178,148.3490718321227,146.3562348668281
159.09362389023406,148.29529862792575,146.2322437449556
159.08494753833736,148.36561743341403,146.37590799031477
159.06507263922518,148.26624293785312,146.20338983050848
158.85462066182404,148.1182405165456,146.11682808716708
159.0606335754641,148.17433414043583,146.09665052461662
159.02380952380952,148.1993543179984,146.21428571428572
159.23557304277642,148.2588781275222,146.20449959644876
159.18038740920096,148.29439063761097,146.31890637610977
159.16949152542372,148.20429782082326,146.1296408393866
